"User_ID","ISBN","Rating"
"U0207","2253004022","4"
"U0207","0020442408","3"
"U0207","3442724686","7"
"U0207","0142000205","8"
"U0207","0553285343","4"
"U0207","0441783589","6"
"U0207","0446601640","5"
"U0207","3423116714","7"
"U0207","0440222303","9"
"U0207","055356451X","7"
"U0207","1854795554","3"
"U0207","8420639133","4"
"U0207","0439221730","5"
"U0207","0385721420","5"
"U0207","3404121686","9"
"U0207","0374386676","8"
"U0207","0679450432","6"
"U0207","1842151053","6"
"U0207","0451410556","8"
"U0207","0805063897","7"
"U0207","0380759497","5"
"U0207","0449006557","9"
"U0207","0140293248","10"
"U0207","140003180X","8"
"U0207","0345313097","8"
"U0207","0373836023","8"
"U0207","0486285529","9"
"U0207","1414035004","4"
"U0207","2253043974","6"
"U0207","0399144463","7"
"U0207","0316748641","6"
"U0207","0316693006","8"
"U0207","0374343381","8"
"U0207","0312853238","5"
"U0207","1552041778","4"
"U0207","0743439740","6"
"U0207","0061080519","5"
"U0207","1570717257","10"
"U0207","0515127833","8"
"U0207","0450029956","3"
"U0208","0689821166","4"
"U0208","1903019699","4"
"U0208","155874262X","5"
"U0208","8427007450","8"
"U0208","0312145543","6"
"U0208","0553280333","8"
"U0208","0553562819","10"
"U0208","0553581279","5"
"U0208","0446606197","6"
"U0208","0312995431","8"
"U0208","0439042917","10"
"U0208","0671694049","3"
"U0208","207053880X","5"
"U0208","8472238822","6"
"U0208","0679801146","6"
"U0208","8478097732","3"
"U0208","0393318435","4"
"U0208","1569471096","4"
"U0208","0156047624","10"
"U0208","0140622063","8"
"U0208","0743206053","5"
"U0208","1561672033","7"
"U0209","0553289063","8"
"U0209","0385496907","6"
"U0209","3257201761","6"
"U0209","0823032612","3"
"U0209","0450029956","7"
"U0209","0898151910","7"
"U0209","0060973897","5"
"U0209","0060938412","7"
"U0209","0452277337","8"
"U0209","0743229878","4"
"U0209","0451526341","7"
"U0209","0684868911","6"
"U0209","0767903579","6"
"U0209","2253004022","7"
"U0209","0375509038","6"
"U0209","0345371984","9"
"U0209","0517577402","7"
"U0209","0425181111","6"
"U0209","1562477528","5"
"U0209","0486281965","4"
"U0209","3423116714","4"
"U0209","0679420118","4"
"U0209","0345428900","3"
"U0209","0440122090","5"
"U0209","0553802488","8"
"U0209","014036336X","8"
"U0209","0425139069","4"
"U0209","1552041778","3"
"U0209","8466601090","7"
"U0209","185479549X","8"
"U0209","0380973839","8"
"U0209","0743201078","5"
"U0209","0380710218","2"
"U0209","0385418493","7"
"U0209","067153484X","6"
"U0209","0440226104","4"
"U0209","0002740230","9"
"U0209","0373836023","5"
"U0209","0060558865","3"
"U0209","0446531332","6"
"U0209","0345391691","10"
"U0209","0380728729","3"
"U0209","0805063897","8"
"U0209","0785263292","7"
"U0209","3404118960","9"
"U0210","0345433173","7"
"U0210","8484509141","9"
"U0210","0345451260","6"
"U0210","042517736X","3"
"U0210","3426605686","5"
"U0210","0064405052","8"
"U0210","006017143X","3"
"U0210","0380012863","4"
"U0210","0385314019","7"
"U0210","0451523318","6"
"U0210","0345353625","6"
"U0210","0671002481","6"
"U0210","0060006048","5"
"U0210","0425161722","8"
"U0210","0064470113","6"
"U0210","1853262404","6"
"U0210","0786889160","8"
"U0210","0449202631","5"
"U0210","0425176428","8"
"U0210","087113375X","6"
"U0210","0380715899","8"
"U0210","0553107305","9"
"U0210","0812523385","8"
"U0210","0345403339","3"
"U0210","0440130913","6"
"U0210","0451186648","4"
"U0210","0393030342","6"
"U0210","0312995423","8"
"U0210","0394551427","3"
"U0210","0449005410","6"
"U0210","0425163091","9"
"U0210","0375719180","10"
"U0210","0671023616","8"
"U0210","2253007102","8"
"U0210","0062770500","10"
"U0210","0440241413","5"
"U0210","0684193957","9"
"U0210","1842040154","2"
"U0210","0449245691","4"
"U0210","1842151053","8"
"U0210","0446325805","3"
"U0210","0395877563","4"
"U0211","1563410443","6"
"U0211","0670815373","2"
"U0211","0440234743","3"
"U0211","207053880X","3"
"U0211","0889740828","4"
"U0211","193156146X","8"
"U0211","0060558865","6"
"U0211","0060801263","8"
"U0211","0515134368","7"
"U0211","1561561428","6"
"U0211","0385337639","8"
"U0211","0345369068","9"
"U0211","0451185277","8"
"U0211","1567920047","7"
"U0211","0804106304","7"
"U0211","0451526279","6"
"U0211","3499151502","3"
"U0211","0198320264","7"
"U0211","061312975X","6"
"U0211","1555835953","3"
"U0211","1575843366","4"
"U0211","0842329129","9"
"U0211","0307118703","8"
"U0211","0821772953","4"
"U0211","0600586898","7"
"U0211","0865050880","3"
"U0211","1567407781","7"
"U0211","0812521331","9"
"U0211","0446601640","7"
"U0211","1405200677","6"
"U0211","0553583468","4"
"U0211","067176537X","6"
"U0211","0393321576","8"
"U0211","0425176428","7"
"U0211","0345346971","6"
"U0211","030720152X","8"
"U0211","0440117291","5"
"U0211","0316693006","8"
"U0211","0670892963","5"
"U0211","3492045642","4"
"U0211","0064472779","7"
"U0211","0553574159","7"
"U0211","0449006522","4"
"U0211","0451166892","3"
"U0211","0316116025","4"
"U0212","0425166619","5"
"U0212","0393048977","8"
"U0212","0684193957","8"
"U0212","1575843366","3"
"U0212","0064405052","5"
"U0212","0451186648","6"
"U0212","0374343381","3"
"U0212","0451406923","3"
"U0212","0486272664","9"
"U0212","0380717018","3"
"U0212","185479549X","6"
"U0212","0060621257","10"
"U0212","0425142485","6"
"U0212","0345429176","7"
"U0212","0451410556","6"
"U0212","0340767936","5"
"U0212","0679801146","3"
"U0212","0553561618","4"
"U0212","0884111342","3"
"U0212","0812575954","5"
"U0212","0451162072","3"
"U0212","0679427430","9"
"U0212","0618231617","8"
"U0212","0060925000","6"
"U0212","0380619458","8"
"U0212","0060973897","9"
"U0212","8483002523","5"
"U0212","1569471096","3"
"U0212","0515134368","7"
"U0213","0743418190","8"
"U0213","0515118656","7"
"U0213","0821775863","8"
"U0213","0684801221","2"
"U0213","0060188731","6"
"U0213","0385336772","6"
"U0213","0553212583","4"
"U0213","0060913509","3"
"U0213","0894342789","9"
"U0213","0684833395","5"
"U0213","0375403582","10"
"U0213","0435272683","5"
"U0213","0525944834","10"
"U0213","1573229571","9"
"U0213","0060930705","4"
"U0213","0380704587","2"
"U0213","0842329129","8"
"U0213","0345425294","6"
"U0213","0553571486","9"
"U0213","1576737357","9"
"U0213","0684180200","7"
"U0213","0451205197","4"
"U0213","0385235941","7"
"U0213","0385497466","5"
"U0213","0743249992","3"
"U0213","0609605925","10"
"U0213","0316769487","7"
"U0213","0743458303","7"
"U0213","0525943862","5"
"U0213","0061052515","8"
"U0213","0553278223","6"
"U0213","0140021566","5"
"U0213","0786890436","6"
"U0213","1559703237","10"
"U0213","9724119378","4"
"U0213","0679310002","3"
"U0213","0515127833","4"
"U0214","3257208669","3"
"U0214","0140286276","3"
"U0214","3502670005","6"
"U0214","0330332775","7"
"U0214","052594463X","4"
"U0214","1555834531","9"
"U0214","0385316895","9"
"U0214","0060915544","8"
"U0214","0819215635","6"
"U0214","0451527747","2"
"U0214","0449202631","4"
"U0214","0060923245","3"
"U0214","0061050474","3"
"U0214","8478097732","6"
"U0214","0671694049","7"
"U0214","051513290X","7"
"U0214","0553202294","5"
"U0214","0385500769","10"
"U0214","0972044205","7"
"U0214","0449209121","3"
"U0214","0812523873","5"
"U0214","0394178017","9"
"U0214","0590687301","3"
"U0214","0553212583","7"
"U0215","0140253580","5"
"U0215","1562827049","2"
"U0215","1592571301","10"
"U0215","0140622063","7"
"U0215","0312312628","4"
"U0215","0151008116","4"
"U0215","0590687301","8"
"U0215","1880185008","2"
"U0215","0450029956","9"
"U0215","0590870157","6"
"U0215","068484267X","9"
"U0215","0030096189","3"
"U0215","1853262404","5"
"U0215","0684864843","6"
"U0215","0880011025","2"
"U0215","0553278223","4"
"U0215","1551668785","9"
"U0215","0451185277","7"
"U0215","0449002632","8"
"U0215","0373750013","6"
"U0215","8440616252","6"
"U0215","2253043974","4"
"U0215","0679751343","2"
"U0215","0449006557","8"
"U0215","0345369947","2"
"U0215","0940322978","4"
"U0215","0345465083","10"
"U0215","140003180X","6"
"U0216","0425174484","4"
"U0216","8475960936","6"
"U0216","037582345X","5"
"U0216","0451410319","3"
"U0216","0915811537","5"
"U0216","0140253580","2"
"U0216","0373836023","9"
"U0216","0385418493","9"
"U0216","0061080519","5"
"U0216","0415928087","7"
"U0216","3257212054","5"
"U0216","0740700235","6"
"U0216","0385503857","7"
"U0216","0140292918","9"
"U0216","0440241413","8"
"U0216","0245542957","7"
"U0216","0345313860","4"
"U0216","0394820371","5"
"U0216","0684864320","4"
"U0216","0872200760","8"
"U0216","0671047612","6"
"U0216","0393045218","10"
"U0216","1573229148","10"
"U0216","0373123485","5"
"U0216","2020315491","5"
"U0216","0821770209","4"
"U0216","0380728729","7"
"U0216","0345370740","5"
"U0216","0307118703","3"
"U0216","0887841740","7"
"U0216","0452283914","5"
"U0216","0061064505","7"
"U0217","0380973839","9"
"U0217","1575024179","8"
"U0217","0590870157","7"
"U0217","0380718332","7"
"U0217","0312953453","3"
"U0217","0425137945","2"
"U0217","8433914545","2"
"U0217","0785815147","9"
"U0217","0061042943","5"
"U0217","0060558865","4"
"U0217","0553579673","9"
"U0217","0192815318","7"
"U0217","068983571X","4"
"U0217","0743412621","8"
"U0217","0380711109","9"
"U0217","0553107305","8"
"U0217","0399138684","5"
"U0217","0140253580","3"
"U0217","0425163091","8"
"U0217","0345379454","9"
"U0217","0486206173","9"
"U0217","0747538069","6"
"U0217","0440225078","7"
"U0217","0446612618","7"
"U0217","0446300101","9"
"U0217","1567184294","4"
"U0217","2871290911","4"
"U0218","185479549X","8"
"U0218","0130139165","6"
"U0218","0312980388","7"
"U0218","0880701102","9"
"U0218","0316171107","6"
"U0218","3492207006","3"
"U0218","042517736X","5"
"U0218","0679425608","5"
"U0218","0061099325","4"
"U0218","0486292940","10"
"U0218","0425049981","4"
"U0218","0865050880","5"
"U0218","0446610178","6"
"U0218","1559703237","5"
"U0218","0671027360","5"
"U0218","0743213831","4"
"U0218","0449911683","6"
"U0218","0451203046","5"
"U0218","0060930365","5"
"U0218","1878424319","8"
"U0218","0671888587","4"
"U0218","0684868911","3"
"U0218","0375500766","9"
"U0218","0671649949","4"
"U0218","0449202631","3"
"U0218","0060168013","10"
"U0218","1563899388","7"
"U0218","1842040154","7"
"U0218","1877727083","4"
"U0218","0452283914","7"
"U0218","1857938011","4"
"U0218","0312288115","8"
"U0218","0375705856","4"
"U0218","0449212084","8"
"U0218","0684177730","8"
"U0218","0345335465","7"
"U0218","0553256785","6"
"U0218","0446519138","5"
"U0218","0060173289","8"
"U0218","0671023616","5"
"U0218","0609606727","6"
"U0218","0380012863","8"
"U0219","0590687301","9"
"U0219","0061099686","8"
"U0219","0060932759","4"
"U0219","0195086295","9"
"U0219","0446602086","10"
"U0219","0385337639","5"
"U0219","0740700235","2"
"U0219","0486285529","6"
"U0219","0842342702","10"
"U0219","0446612545","7"
"U0219","0842336214","8"
"U0219","0393048977","4"
"U0219","8433914545","3"
"U0219","0375801677","4"
"U0219","0026329859","6"
"U0219","0670035262","9"
"U0219","8478800336","6"
"U0219","0394895894","9"
"U0219","2253043974","6"
"U0219","3257210450","8"
"U0219","0002005018","6"
"U0219","1576737357","3"
"U0219","1888451084","9"
"U0219","0061080519","7"
"U0219","0061099325","5"
"U0219","0061052515","10"
"U0219","0316693200","3"
"U0220","0786868716","6"
"U0220","0316769487","7"
"U0220","0807565288","8"
"U0220","0446612618","5"
"U0220","0062517856","4"
"U0220","039456894X","4"
"U0220","068983585X","5"
"U0220","0316693200","10"
"U0220","0385314019","8"
"U0220","0060083298","3"
"U0220","0743249992","10"
"U0220","0060191929","7"
"U0220","8429736131","3"
"U0220","3257208669","9"
"U0220","0425179672","3"
"U0220","0553256785","3"
"U0220","044651747X","7"
"U0220","1401201172","6"
"U0220","0440224829","5"
"U0220","0679603352","6"
"U0220","038076654X","10"
"U0220","0553280333","9"
"U0220","0345371984","8"
"U0220","8478091246","10"
"U0220","0553583468","7"
"U0220","0140065172","4"
"U0220","0380728729","8"
"U0220","0670035262","7"
"U0220","0446300101","6"
"U0220","1842040154","6"
"U0220","0811203220","9"
"U0220","0590514776","8"
"U0220","0385306032","2"
"U0220","0816728739","5"
"U0220","3442724686","7"
"U0220","0380778556","7"
"U0220","0446364762","4"
"U0220","8477830029","6"
"U0220","0425134350","6"
"U0220","0345395379","3"
"U0220","0451162072","5"
"U0220","0345313097","4"
"U0220","1877727083","8"
"U0220","0373871562","7"
"U0220","0937858994","3"
"U0220","0590481371","7"
"U0221","0062507249","4"
"U0221","0446300101","3"
"U0221","1558744150","4"
"U0221","0060168013","5"
"U0221","0399147128","8"
"U0221","0451527747","4"
"U0221","0451526279","5"
"U0221","0439061644","9"
"U0221","0440225701","9"
"U0221","0671027360","8"
"U0221","0060913509","8"
"U0221","0821772953","7"
"U0221","0451202341","6"
"U0221","0060938412","4"
"U0221","0440223571","6"
"U0221","0375501347","9"
"U0221","0553278746","6"
"U0221","0060173289","7"
"U0221","0972044205","2"
"U0221","0671042556","8"
"U0221","0345335465","3"
"U0221","1576737357","7"
"U0221","0345435869","4"
"U0221","0439095026","9"
"U0221","0393020371","3"
"U0221","1879384493","5"
"U0221","0439221730","3"
"U0221","3570300099","9"
"U0221","0743458303","3"
"U0221","0440226694","5"
"U0222","0416196772","6"
"U0222","0812524853","9"
"U0222","0515128554","3"
"U0222","0679733825","6"
"U0222","0451526341","9"
"U0222","0061050474","6"
"U0222","1401201172","5"
"U0222","0689832877","6"
"U0222","0435272683","5"
"U0222","0446527165","6"
"U0222","0375414746","8"
"U0222","051513290X","2"
"U0222","0316735027","6"
"U0222","1567920047","5"
"U0222","0449911683","8"
"U0222","0836230868","5"
"U0222","0671870432","10"
"U0222","0312252617","10"
"U0222","0060192631","8"
"U0222","042511774X","5"
"U0222","0425169626","5"
"U0222","1573225126","4"
"U0222","0002740230","4"
"U0222","0312963009","7"
"U0222","0786868015","6"
"U0222","0440222303","5"
"U0222","0743201078","6"
"U0222","006017143X","4"
"U0222","0425124347","6"
"U0222","3423241489","5"
"U0222","3426605686","6"
"U0222","0385335679","8"
"U0222","0440234743","6"
"U0222","2253004022","8"
"U0222","0385508042","7"
"U0222","0812523873","7"
"U0222","0816152446","8"
"U0222","0684848783","2"
"U0222","0889740828","2"
"U0222","0440235057","6"
"U0222","0345429176","9"
"U0222","3442724686","4"
"U0222","0307215342","6"
"U0222","8445071769","8"
"U0222","0525947647","5"
"U0222","0451154916","5"
"U0222","0451204050","8"
"U0222","0425182878","7"
"U0222","068983571X","5"
"U0222","0553574167","10"
"U0223","0312977905","4"
"U0223","0374343381","9"
"U0223","0060913509","5"
"U0223","0060192631","7"
"U0223","0618173870","8"
"U0223","0689832877","7"
"U0223","2290314951","7"
"U0223","0393321576","9"
"U0223","1575024179","8"
"U0223","0830714014","5"
"U0223","1567407781","7"
"U0223","0515134279","4"
"U0223","1862047626","7"
"U0223","0345346971","9"
"U0223","0452279690","4"
"U0223","034543191X","8"
"U0223","0152012966","8"
"U0223","0393048977","4"
"U0223","0927545373","3"
"U0223","0316314927","3"
"U0223","0195153448","4"
"U0223","0061064505","10"
"U0223","0670844594","4"
"U0223","0064472779","4"
"U0223","0385496907","7"
"U0223","0345379454","3"
"U0223","0892967994","6"
"U0223","068983585X","7"
"U0223","1558505377","6"
"U0223","229000510X","8"
"U0223","0375823352","8"
"U0223","0060558865","3"
"U0223","0571209521","3"
"U0223","0312980388","8"
"U0223","0671047612","5"
"U0223","0380730138","6"
"U0223","0439510112","6"
"U0223","0380704587","6"
"U0223","0590514776","3"
"U0223","042518630X","4"
"U0224","0345311396","6"
"U0224","2264009306","7"
"U0224","0486284735","5"
"U0224","0425182878","9"
"U0224","3257208634","6"
"U0224","0345313860","5"
"U0224","0679751343","3"
"U0224","0140345809","4"
"U0224","0395877563","8"
"U0224","0316171107","4"
"U0224","0449911004","5"
"U0224","1555834531","6"
"U0224","0849943450","8"
"U0224","0553571486","5"
"U0224","0375414746","7"
"U0224","0393048977","7"
"U0224","0375406328","8"
"U0224","0553225987","4"
"U0224","0140620664","7"
"U0224","0373484100","8"
"U0224","0312995423","8"
"U0224","0345428900","5"
"U0224","0345353625","4"
"U0224","044132231X","3"
"U0224","038078243X","10"
"U0224","0375509038","9"
"U0224","0449131548","4"
"U0224","0385497679","7"
"U0224","0451205197","7"
"U0224","074345829X","6"
"U0224","0446527793","4"
"U0224","3548254268","10"
"U0224","1862047626","7"
"U0224","0670892963","8"
"U0224","0060192631","3"
"U0224","0670856045","5"
"U0224","0394743741","5"
"U0224","0865050880","8"
"U0224","8472238822","5"
"U0225","0345369068","9"
"U0225","8476409419","8"
"U0225","0553580388","10"
"U0225","0345395379","4"
"U0225","015600710X","3"
"U0225","0345404793","6"
"U0225","0385336772","5"
"U0225","0743403843","5"
"U0225","0156528207","6"
"U0225","0875421288","2"
"U0225","039914739X","8"
"U0225","0380715899","8"
"U0225","0842336214","4"
"U0225","0889740828","7"
"U0225","2253004022","2"
"U0225","0553802488","7"
"U0225","8472227421","4"
"U0225","0963094424","8"
"U0225","0395877563","7"
"U0225","039304016X","6"
"U0225","0446677450","8"
"U0225","1570717257","5"
"U0225","0380973839","4"
"U0225","0316666343","7"
"U0225","0374343381","7"
"U0225","0142001740","4"
"U0225","0060929790","10"
"U0225","0440122090","10"
"U0225","0380817144","3"
"U0225","1562827049","3"
"U0225","0385730586","4"
"U0225","0684854953","7"
"U0225","2253007102","9"
"U0225","0671027387","4"
"U0225","0553582909","4"
"U0225","0425156842","5"
"U0225","0553278746","5"
"U0225","1573225487","7"
"U0225","0894342789","6"
"U0225","0312282990","7"
"U0225","0439221684","8"
"U0225","067103619X","4"
"U0225","0446527793","6"
"U0225","0812523385","7"
"U0225","2070417743","10"
"U0225","0897322339","8"
"U0225","0060177586","7"
"U0225","0812575954","6"
"U0225","0060934719","9"
"U0225","156718796X","6"
"U0225","3499222604","3"
"U0225","0385418493","6"
"U0225","0787955671","7"
"U0225","3499177757","2"
"U0225","0553579681","9"
"U0225","0590406019","9"
"U0226","0374343381","8"
"U0226","0520011171","7"
"U0226","076218857X","3"
"U0226","0312156960","4"
"U0226","2253007102","6"
"U0226","0835949362","4"
"U0226","0823032612","5"
"U0226","0425134350","2"
"U0226","0842336214","6"
"U0226","0440226104","10"
"U0226","8483007010","7"
"U0226","3462021095","6"
"U0226","1563899388","9"
"U0226","0345313860","4"
"U0226","0345372700","8"
"U0226","0380815923","5"
"U0226","3499222604","9"
"U0226","0553278223","4"
"U0226","0440122090","9"
"U0226","0345346971","7"
"U0226","0679442790","8"
"U0226","0312980388","9"
"U0226","0743462335","5"
"U0226","8474103347","3"
"U0226","0385306032","8"
"U0226","0380728729","8"
"U0226","0060801263","4"
"U0226","0385424728","7"
"U0226","0802114369","4"
"U0226","3442098424","6"
"U0226","0380715899","8"
"U0226","0060973129","8"
"U0226","0670035262","6"
"U0226","0380973839","7"
"U0226","0375400117","6"
"U0226","0451525221","5"
"U0226","0590687301","4"
"U0226","0553347594","7"
"U0227","0446527165","3"
"U0227","0671021745","7"
"U0227","0425142485","10"
"U0227","0451197275","8"
"U0227","0451206673","7"
"U0227","0805056491","7"
"U0227","0446531332","2"
"U0227","0689832877","10"
"U0227","1853260622","5"
"U0227","038076654X","8"
"U0227","0425182878","7"
"U0227","0684193957","7"
"U0227","156718796X","8"
"U0227","3257233051","8"
"U0227","193156146X","2"
"U0227","0801096677","8"
"U0227","0425184129","10"
"U0227","0452277337","10"
"U0227","0821775863","7"
"U0227","0590514776","5"
"U0227","1563898586","10"
"U0227","0671023616","10"
"U0227","0451526341","7"
"U0227","2871290911","8"
"U0227","0385497679","7"
"U0227","185424597X","7"
"U0227","0771088191","6"
"U0227","0425161722","3"
"U0227","0449209121","10"
"U0227","0671870432","9"
"U0227","0786868716","9"
"U0227","0345346971","9"
"U0227","0743418190","7"
"U0227","0440441501","3"
"U0227","0312853238","9"
"U0227","3492207006","8"
"U0227","080901582X","8"
"U0227","0373250339","8"
"U0227","3257216416","6"
"U0227","0394586239","3"
"U0228","0060925000","6"
"U0228","0894342789","7"
"U0228","1862047626","8"
"U0228","0375500766","4"
"U0228","0415928087","4"
"U0228","0446672211","8"
"U0228","3442410665","9"
"U0228","015600710X","6"
"U0228","0684717255","5"
"U0228","3889774016","5"
"U0228","0312283784","9"
"U0228","0316693200","4"
"U0228","8445071769","7"
"U0228","0435272683","6"
"U0228","0740700235","5"
"U0228","0941423042","2"
"U0228","0140622063","7"
"U0228","0843136685","3"
"U0228","038081840X","7"
"U0228","0671521519","3"
"U0228","0345348036","7"
"U0228","0439221714","6"
"U0228","1558531025","2"
"U0228","0380792664","8"
"U0228","0486281965","7"
"U0228","0590629719","4"
"U0229","0345428900","7"
"U0229","0440211727","6"
"U0229","0786889705","6"
"U0229","0345335465","5"
"U0229","0373123485","6"
"U0229","006102063X","8"
"U0229","0743206053","6"
"U0229","0446300101","8"
"U0229","0553280589","3"
"U0229","0451204050","6"
"U0229","0060177586","7"
"U0229","0553579681","6"
"U0229","0689821166","9"
"U0229","0062517856","8"
"U0229","0486272745","10"
"U0229","0307001164","4"
"U0229","0674511255","5"
"U0229","0345369947","10"
"U0229","0451188209","8"
"U0229","0312986769","5"
"U0229","0440225701","3"
"U0229","0449202631","6"
"U0229","0061030147","3"
"U0229","0446610399","2"
"U0229","0871137380","9"
"U0229","0380538504","3"
"U0229","0020442408","7"
"U0229","8478097732","9"
"U0229","0895872102","4"
"U0229","061312975X","5"
"U0229","0140252800","3"
"U0229","0743412621","7"
"U0230","0671018930","5"
"U0230","0801491827","7"
"U0230","156971620X","8"
"U0230","0142001740","3"
"U0230","1853260053","7"
"U0230","0679425608","6"
"U0230","0425182908","10"
"U0230","0345402871","7"
"U0230","0446527793","6"
"U0230","0553582682","7"
"U0230","225300670X","10"
"U0230","0393045218","9"
"U0230","0940322978","7"
"U0230","074345829X","8"
"U0230","0064409457","10"
"U0230","0743403843","7"
"U0230","067175145X","7"
"U0230","0312145543","4"
"U0230","0679427430","8"
"U0230","0843136685","10"
"U0230","8466601090","7"
"U0230","0380710218","9"
"U0230","0689821166","10"
"U0230","0688048730","9"
"U0230","0245542957","8"
"U0230","0590481371","4"
"U0230","0771088191","4"
"U0230","0345356578","9"
"U0230","0679410430","9"
"U0230","0415928087","10"
"U0230","0747549923","7"
"U0230","0842329129","8"
"U0230","0446519138","5"
"U0230","0451523415","8"
"U0230","3462021095","8"
"U0230","8420639133","10"
"U0230","0385336772","6"
"U0230","0061076031","2"
"U0230","0345429176","9"
"U0230","0451456548","8"
"U0230","0743462335","8"
"U0230","0449006522","10"
"U0230","0553571486","9"
"U0230","0380973839","5"
"U0230","0670031046","8"
"U0230","0312965745","2"
"U0231","0743418190","5"
"U0231","0312953453","7"
"U0231","0743206053","4"
"U0231","8483007010","7"
"U0231","0449213773","7"
"U0231","0671742566","9"
"U0231","0553279572","7"
"U0231","0451162072","8"
"U0231","061312975X","7"
"U0231","0060177586","8"
"U0231","0449002632","7"
"U0231","0842342702","10"
"U0231","0399137807","9"
"U0231","0312283784","9"
"U0231","207053880X","4"
"U0231","0521427150","2"
"U0231","1573225487","9"
"U0231","0451206673","9"
"U0231","068983585X","7"
"U0231","0381999866","6"
"U0231","1558746218","5"
"U0231","0684824442","9"
"U0231","0440219604","8"
"U0231","0060192631","6"
"U0231","0670856045","3"
"U0231","0786868716","10"
"U0231","1561561428","2"
"U0231","044022165X","7"
"U0232","0684177730","7"
"U0232","0618119760","9"
"U0232","0308102282","10"
"U0232","0380732335","9"
"U0232","0679310002","5"
"U0232","0195086295","10"
"U0232","0449212084","8"
"U0232","0802114369","10"
"U0232","2871290911","10"
"U0232","0425137945","9"
"U0232","0439510112","3"
"U0232","0375406328","5"
"U0232","1592571301","5"
"U0232","055321215X","9"
"U0232","0785815147","6"
"U0232","051513290X","5"
"U0232","0380709260","6"
"U0232","1569871213","4"
"U0232","0961769947","10"
"U0232","2020315491","8"
"U0232","0449207595","8"
"U0232","0373245580","4"
"U0232","0375403582","5"
"U0232","0380759497","3"
"U0232","0385337132","4"
"U0232","0439095026","5"
"U0232","0786015276","6"
"U0233","0061052515","5"
"U0233","0671779338","4"
"U0233","3596292646","4"
"U0233","2253005274","6"
"U0233","1900850303","9"
"U0233","0590947257","8"
"U0233","043922165X","7"
"U0233","0590418858","6"
"U0233","0345428544","4"
"U0233","0515122408","4"
"U0233","0451525221","4"
"U0233","0061050474","8"
"U0233","0439095026","7"
"U0233","081296666X","9"
"U0233","0312965745","9"
"U0233","0451186648","3"
"U0233","3404921038","10"
"U0233","0895872102","8"
"U0233","006015781X","8"
"U0233","0439569842","4"
"U0233","0385508042","5"
"U0233","044023722X","6"
"U0233","0385472951","8"
"U0233","0446310786","6"
"U0233","0385336772","6"
"U0233","0380538504","4"
"U0233","2290314951","6"
"U0233","0553571486","9"
"U0233","0060013117","4"
"U0233","0345346971","6"
"U0233","042518630X","5"
"U0233","0345353625","5"
"U0233","0451204050","3"
"U0233","039456894X","6"
"U0234","0375821813","5"
"U0234","0316789089","6"
"U0234","0425184129","5"
"U0234","0671694049","6"
"U0234","0590481371","4"
"U0234","1563892278","10"
"U0234","1401201172","4"
"U0234","0609804618","5"
"U0234","0449005615","5"
"U0234","0440226694","4"
"U0234","0439095026","8"
"U0234","0373250339","2"
"U0234","0486206173","4"
"U0234","1884777805","7"
"U0234","0871138646","5"
"U0234","0452279690","4"
"U0234","3257216416","9"
"U0234","0380752115","8"
"U0234","0425176428","6"
"U0234","3257210450","6"
"U0234","0609605925","8"
"U0234","084994371X","6"
"U0234","0804001944","5"
"U0234","1886383421","9"
"U0234","0446602086","6"
"U0234","0446527165","5"
"U0234","0312287240","8"
"U0234","0915811537","7"
"U0234","080901582X","2"
"U0234","1562477528","9"
"U0234","0486272664","6"
"U0234","0375410538","4"
"U0235","039914563X","10"
"U0235","0395710901","8"
"U0235","0800706544","4"
"U0235","3257233051","6"
"U0235","0307215342","9"
"U0235","0060188731","8"
"U0235","0515128554","3"
"U0235","8807120194","5"
"U0235","0425137945","6"
"U0235","0060013117","4"
"U0235","0061080519","6"
"U0235","0061030147","6"
"U0235","0671521519","2"
"U0235","1552041778","4"
"U0235","0875421288","9"
"U0235","1559703237","4"
"U0235","0130139165","2"
"U0235","3570300099","9"
"U0235","0312980388","4"
"U0235","3442724686","5"
"U0235","0609606727","4"
"U0235","0316666343","5"
"U0236","0062507249","5"
"U0236","0803251718","8"
"U0236","0671847546","7"
"U0236","0374270325","5"
"U0236","0060938455","7"
"U0236","0380730448","4"
"U0236","0684854953","5"
"U0236","0385472951","5"
"U0236","0380012863","5"
"U0236","0064472264","4"
"U0236","044132231X","5"
"U0236","0679450432","5"
"U0236","0671868713","8"
"U0236","0451523318","6"
"U0236","0812541642","8"
"U0236","0440235502","10"
"U0236","0440415993","8"
"U0236","067103619X","9"
"U0236","038549825X","4"
"U0236","0571209521","7"
"U0236","0821775863","3"
"U0236","0345428544","4"
"U0236","0450029956","8"
"U0236","8478884963","7"
"U0236","0451202341","8"
"U0236","0684822733","4"
"U0236","0891091963","3"
"U0236","0771088191","4"
"U0236","0515134368","7"
"U0236","0671623249","4"
"U0236","1842151053","9"
"U0236","039457513X","5"
"U0236","8440616252","6"
"U0236","1928791107","6"
"U0236","0486284735","9"
"U0236","0440234743","5"
"U0236","0440219604","6"
"U0236","0345428900","4"
"U0236","2266084372","5"
"U0236","0142000205","6"
"U0236","0425134350","10"
"U0236","068983585X","7"
"U0236","0312953453","9"
"U0236","0312287240","7"
"U0236","0345339711","8"
"U0236","0385336772","5"
"U0237","0399137807","7"
"U0237","0374157065","4"
"U0237","0425113892","6"
